ID,RestaurantID,views,Rating
49,1,I Upstate bookmarked Yelp hot minute I finally chance try cousin her friend (somewhat) area low-key Speakeasy tour (Death & Co; PDT; Angels' Share; etc). It's rare I'm THIS disappointed place number rave review . I know In't order incorrectly; either; I pasta with clam; seems be go-to dish . My cousin's friend; my cousin ordered scallop . Now; I give Upstate credit credit due - particularly inexpensive seafood Manhattan . With acknowledged; I feel like I've said everything positive I needed say . I found pasta be bland uninspired the clam incredibly chewy somewhat room temperature well . My cousin's friend felt exactly the same way; my cousin blown away her scallop . The food easily 3/5 - atrocious; I wouldn't even go far call good . I'm taking away extra star despite the restaurant being super slow (I think a Sunday something theren't a ton people there) the service even slower . We timed took close hour the time we ordered our pasta come . I almost never ask the server the food I used work restaurant know a lot the time's nobody's fault...come; an hour really; really bad . I be able order a pork chop well done and it take long . The restaurant your typical bumf*ck East Village hole the wall - pretty narrow and cramped; nothing exceptional . The beer selection isn't anything special . The complimentary pound cake the end our meal wa a nice touch; like the pasta; wan't good . It tasted like cheap grocery store pound cake . I wanted to go to dinner not to my grandma's nursing home potluck . TL; DR - had to try it eventually; disappointed I . Will not return,2.0 star rating
50,1,AMAZING! As gulf coast native; refreshing find an great seafood place is quaint; cool; delicious! The oyster delicious; along everything else menu . The owner is great is always behind bar recommending the best! Will absolutely a regular customer! Best oyster I've in New York . Fettuccini clam the bomb; literally order anything you be beyond happy.,5.0 star rating
51,1,This one busiest restaurant East Village itn't take reservation; is well known serving great value seafood dish . My boyfriend I came Thursday beginning summer . It early the evening there already line; though the waitress cited 20 minute u . We stood outside waiting the hungry horde city-dwellers; thanked lucky star she called u 20 minute passed . The waitress took order pleasant; our food out within 20 minute . We a mix the oyster (the list oyster happy hour) uni toast appetizer . The uni toast amazingly delicious the egg yolk; I've never the like such a dish . It the standout the night . The dish had; the fettuccine clam; the seafood stew; delicious; flavorsome well-cooked; not amazing . However; were great quality dish modest price compared other place the city . Would recommend.,4.0 star rating
52,1,I really looking forward dining friend; decided meet happy hour waited 20 minute seated . Ok; really good happy hour deal; oyster beer good price . Sure oyster fresh yes tasty ;'s they good quality oyster . So I think high review regard happy hour ;'s; sure 4-5 star! But review discus food we ordered menu . I not impressed anything sure not memorable meal . Their menu seasonal . We ordered fettuccine clam cioppino . Both were just okay; fact; pretty bland my opinion . The fettuccine cooked well; slightly al dente; it topped lot clam cooked buttery; garlic some type cheese . If a lover clam; this dish be perfect . For me; I wanted the butter garlic taste pair the claim pasta . In't get . The cioppino a huge miss! It missing a lot flavor that is usually present a bowl cioppino . Lots seafood - clam . mussel; shrimp; fish . But the tomato based broth lacking a lot flavor . It also came with a side toast that you dip the sauce . I pretty disappointed in the food . I still a bit hungry we finished everything (since In't eat much of the food; is rare me) I decided to save room dessert . Service okay . I felt like the waiter are just busy just want you to order ASAP . Don't wave down; they don't like it.,2.0 star rating
53,1,Been wanting try place age finally got around! All review I read said it wa small; it definitely; it's a box . There's enough seating wait move fairly efficiently . Pro tip: put waitlist via Yelp ~30-40 minute you want dine . Super easy! We started a selection east & west coast oyster . The waitress recommended really great pick u based on what said liked . For starter got uni scallop ceviche; would recommend - had great flavor ceviche a bit a kick it . I got the fettuccine clam my friend got the tuna . We both cleaned plate (were full); generous delicious portion; and they treated u complimentary whiskey bread the end the meal wa SO good (drenched butter...that's to it right!) I'll definitely back the oyster happy hour!,5.0 star rating
54,1,"Just thinking place make mouth water...Came for Happy Hour Oysters great ended fallin love two dish .``Uni: maine sea urchin salmon roe & raw egg; served carrot puree toast point""`` Fettuccine clam: house favorite; al dente pasta tossed lightly parmesan cheese & olive oil""I not even begin explain my palate felt this day . The Uni fresh; light full flavor . The Fettucine creamy there wa a decent amount clam the dish . I would go Upstate a month I could!",5.0 star rating
55,1,"As reviewer stated - expect wait..but beautiful end summer Friday night . You make space their waiting list within a mile it using your Yelp app . It worked great.While waited; went Latin place next door a drink an appetizer waited . It really good well! When it close u be seated; app texted let know . Expect close dining quarter . My DH a dozen oyster ordered clam fettuccine his main . I scallop mushroom risotto . My DH I go Maine yearly (seafood a getaway) we been Boston Mass New Orleans``amazing""oyster so . He said shucked perfectly; shell sand . And said the best he's had...His clam fettuccine great . A lightly salty brine taste cheese without overly cheesy . Smaller portion; perfect you take the train - want to take some seafood the train an hour! My risotto scallop delish . The scallop were prepared well . Lightly seasoned seared perfectly . No grittiness the risotto wa creamy delish well . The beer were ok..sorry we missed the $12 happy hour - 1/2 doz oyster a beer 5-7 . Get 15 minute they open youn't want to wait.",5.0 star rating
56,1,Beautiful spot; yummy food; friendly service; great music . Been twice will coming back! The tuna tartar; raw selection oyster fettuccine my favorite.,5.0 star rating
57,1,I'm usually into east coast oyster; Upstate happy hour me reconsidering choice . Their beer + oyster deal (6 oyster + beer $12) pretty reasonable; especially Manhattan . The oyster are deliciously fresh well-shucked . Basically ;'s gold standard oyster experience one only hope . They also raw clam small plate available (I think were pesto garlic mussel smell absolutely amazing). Definitely worth visit you're the area; I recommend coming early avoid wait.,5.0 star rating
58,1,First time . Pass all time it's BUSY . Had reservation 9:30 didn't get seated 10 . Service quick though we able get meal relatively fast . I'm a fan seafood they very tasty dish! The slice cake they give post meal EVERYTHING . Recommended!!,4.0 star rating
59,1,Love happy hour - $12 6 oyster a beer great selection both . This place quaint the food delicious . It's mostly seafood a couple pasta dish . Service great . I definitely retun this place.,5.0 star rating
60,1,Solid restaurant east village . Menu somewhat small obviously seafood centered . Place is cozy; came nice day they opened front nice seated right window . Looking around the restaurant wa pretty clear the fettuccine clam wa the way go (I think least one person every table). I ordered thought it wa good . I thought the pasta sauce wa a bit bland; they give enough clam there's one every bite it's delicious . For starter we crab cake oyster; were good . My girlfriend the scallop entree and while good; would probably skip next time . Overall had a great meal and can't wait come back!,4.0 star rating
